"sample_label","analysis","name","value","region","site","transect","tree_number","horizon"
"COMPASS_Aug22_234","ICP","Mg_meq100g",32.48,"CB","GCW","wetland","W4","A"
"COMPASS_Aug22_234","ICP","Al_meq100g",0,"CB","GCW","wetland","W4","A"
"COMPASS_Aug22_234","ICP","cec_meq100g",131.49,"CB","GCW","wetland","W4","A"
"COMPASS_Aug22_235","ICP","Na_meq100g",83.14,"CB","GCW","wetland","W5","A"
"COMPASS_Aug22_235","ICP","K_meq100g",2.62,"CB","GCW","wetland","W5","A"
"COMPASS_Aug22_235","ICP","Ca_meq100g",8.82,"CB","GCW","wetland","W5","A"
"COMPASS_Aug22_235","ICP","Mg_meq100g",32.96,"CB","GCW","wetland","W5","A"
"COMPASS_Aug22_235","ICP","Al_meq100g",0.11,"CB","GCW","wetland","W5","A"
"COMPASS_Aug22_235","ICP","cec_meq100g",127.65,"CB","GCW","wetland","W5","A"
"COMPASS_Aug22_236","ICP","Na_meq100g",66.86,"CB","GCW","wetland","W6","A"
"COMPASS_Aug22_236","ICP","K_meq100g",2.26,"CB","GCW","wetland","W6","A"
"COMPASS_Aug22_236","ICP","Ca_meq100g",11.08,"CB","GCW","wetland","W6","A"
"COMPASS_Aug22_236","ICP","Mg_meq100g",32.75,"CB","GCW","wetland","W6","A"
"COMPASS_Aug22_236","ICP","Al_meq100g",0,"CB","GCW","wetland","W6","A"
"COMPASS_Aug22_236","ICP","cec_meq100g",112.94,"CB","GCW","wetland","W6","A"
"COMPASS_Aug22_237","ICP","Na_meq100g",82.89,"CB","GCW","wetland","W7","A"
"COMPASS_Aug22_237","ICP","K_meq100g",2.61,"CB","GCW","wetland","W7","A"
"COMPASS_Aug22_237","ICP","Ca_meq100g",8.14,"CB","GCW","wetland","W7","A"
"COMPASS_Aug22_237","ICP","Mg_meq100g",31.17,"CB","GCW","wetland","W7","A"
"COMPASS_Aug22_237","ICP","Al_meq100g",0.15,"CB","GCW","wetland","W7","A"
"COMPASS_Aug22_237","ICP","cec_meq100g",124.96,"CB","GCW","wetland","W7","A"
"COMPASS_Aug22_238","ICP","Na_meq100g",93.39,"CB","GCW","wetland","W8","A"
"COMPASS_Aug22_238","ICP","K_meq100g",2.67,"CB","GCW","wetland","W8","A"
"COMPASS_Aug22_238","ICP","Ca_meq100g",8.52,"CB","GCW","wetland","W8","A"
"COMPASS_Aug22_238","ICP","Mg_meq100g",34.48,"CB","GCW","wetland","W8","A"
"COMPASS_Aug22_238","ICP","Al_meq100g",0.16,"CB","GCW","wetland","W8","A"
"COMPASS_Aug22_238","ICP","cec_meq100g",139.21,"CB","GCW","wetland","W8","A"
"COMPASS_Dec2021_001","ICP","Na_meq100g",0.08,"WLE","PTR","upland","1","A"
"COMPASS_Dec2021_001","ICP","K_meq100g",1.11,"WLE","PTR","upland","1","A"
"COMPASS_Dec2021_001","ICP","Ca_meq100g",7.7,"WLE","PTR","upland","1","A"
"COMPASS_Dec2021_001","ICP","Mg_meq100g",2.94,"WLE","PTR","upland","1","A"
"COMPASS_Dec2021_001","ICP","Al_meq100g",0.04,"WLE","PTR","upland","1","A"
"COMPASS_Dec2021_001","ICP","cec_meq100g",11.87,"WLE","PTR","upland","1","A"
"COMPASS_Dec2021_002","ICP","Na_meq100g",0.03,"WLE","PTR","upland","2","A"
"COMPASS_Dec2021_002","ICP","K_meq100g",1.04,"WLE","PTR","upland","2","A"
"COMPASS_Dec2021_002","ICP","Ca_meq100g",9.6,"WLE","PTR","upland","2","A"
"COMPASS_Dec2021_002","ICP","Mg_meq100g",1.93,"WLE","PTR","upland","2","A"
"COMPASS_Dec2021_002","ICP","Al_meq100g",0.02,"WLE","PTR","upland","2","A"
"COMPASS_Dec2021_002","ICP","cec_meq100g",12.63,"WLE","PTR","upland","2","A"
"COMPASS_Dec2021_003","ICP","Na_meq100g",0.06,"WLE","PTR","upland","3","A"
"COMPASS_Dec2021_003","ICP","K_meq100g",1.08,"WLE","PTR","upland","3","A"
"COMPASS_Dec2021_003","ICP","Ca_meq100g",9.01,"WLE","PTR","upland","3","A"
"COMPASS_Dec2021_003","ICP","Mg_meq100g",2.2,"WLE","PTR","upland","3","A"
"COMPASS_Dec2021_003","ICP","Al_meq100g",0.02,"WLE","PTR","upland","3","A"
"COMPASS_Dec2021_003","ICP","cec_meq100g",12.36,"WLE","PTR","upland","3","A"
"COMPASS_Dec2021_004","ICP","Na_meq100g",0.03,"WLE","PTR","upland","4","A"
"COMPASS_Dec2021_004","ICP","K_meq100g",1.08,"WLE","PTR","upland","4","A"
"COMPASS_Dec2021_004","ICP","Ca_meq100g",8.47,"WLE","PTR","upland","4","A"
"COMPASS_Dec2021_004","ICP","Mg_meq100g",2.66,"WLE","PTR","upland","4","A"
"COMPASS_Dec2021_004","ICP","Al_meq100g",0,"WLE","PTR","upland","4","A"
"COMPASS_Dec2021_004","ICP","cec_meq100g",12.23,"WLE","PTR","upland","4","A"
"COMPASS_Dec2021_005","ICP","Na_meq100g",0.04,"WLE","PTR","upland","5","A"
"COMPASS_Dec2021_005","ICP","K_meq100g",1.41,"WLE","PTR","upland","5","A"
"COMPASS_Dec2021_005","ICP","Ca_meq100g",7.91,"WLE","PTR","upland","5","A"
"COMPASS_Dec2021_005","ICP","Mg_meq100g",2.6,"WLE","PTR","upland","5","A"
"COMPASS_Dec2021_005","ICP","Al_meq100g",0.02,"WLE","PTR","upland","5","A"
"COMPASS_Dec2021_005","ICP","cec_meq100g",11.97,"WLE","PTR","upland","5","A"
"COMPASS_Dec2021_006","ICP","Na_meq100g",0.05,"WLE","PTR","upland","6","A"
"COMPASS_Dec2021_006","ICP","K_meq100g",1.55,"WLE","PTR","upland","6","A"
"COMPASS_Dec2021_006","ICP","Ca_meq100g",8.46,"WLE","PTR","upland","6","A"
"COMPASS_Dec2021_006","ICP","Mg_meq100g",2.17,"WLE","PTR","upland","6","A"
"COMPASS_Dec2021_006","ICP","Al_meq100g",0,"WLE","PTR","upland","6","A"
"COMPASS_Dec2021_006","ICP","cec_meq100g",12.24,"WLE","PTR","upland","6","A"
"COMPASS_Dec2021_007","ICP","Na_meq100g",0.07,"WLE","PTR","upland","7","A"
"COMPASS_Dec2021_007","ICP","K_meq100g",1.31,"WLE","PTR","upland","7","A"
"COMPASS_Dec2021_007","ICP","Ca_meq100g",8.97,"WLE","PTR","upland","7","A"
"COMPASS_Dec2021_007","ICP","Mg_meq100g",1.47,"WLE","PTR","upland","7","A"
"COMPASS_Dec2021_007","ICP","Al_meq100g",0.03,"WLE","PTR","upland","7","A"
"COMPASS_Dec2021_007","ICP","cec_meq100g",11.85,"WLE","PTR","upland","7","A"
"COMPASS_Dec2021_008","ICP","Na_meq100g",0.08,"WLE","PTR","upland","8","A"
"COMPASS_Dec2021_008","ICP","K_meq100g",0.87,"WLE","PTR","upland","8","A"
"COMPASS_Dec2021_008","ICP","Ca_meq100g",9.27,"WLE","PTR","upland","8","A"
"COMPASS_Dec2021_008","ICP","Mg_meq100g",2.83,"WLE","PTR","upland","8","A"
"COMPASS_Dec2021_008","ICP","Al_meq100g",0.02,"WLE","PTR","upland","8","A"
"COMPASS_Dec2021_008","ICP","cec_meq100g",13.07,"WLE","PTR","upland","8","A"
"COMPASS_Dec2021_009","ICP","Na_meq100g",0.07,"WLE","PTR","upland","9","A"
"COMPASS_Dec2021_009","ICP","K_meq100g",0.62,"WLE","PTR","upland","9","A"
"COMPASS_Dec2021_009","ICP","Ca_meq100g",8.68,"WLE","PTR","upland","9","A"
"COMPASS_Dec2021_009","ICP","Mg_meq100g",1.89,"WLE","PTR","upland","9","A"
"COMPASS_Dec2021_009","ICP","Al_meq100g",0.02,"WLE","PTR","upland","9","A"
"COMPASS_Dec2021_009","ICP","cec_meq100g",11.27,"WLE","PTR","upland","9","A"
"COMPASS_Dec2021_010","ICP","Na_meq100g",0.23,"WLE","PTR","transition","11","A"
"COMPASS_Dec2021_010","ICP","K_meq100g",1.55,"WLE","PTR","transition","11","A"
"COMPASS_Dec2021_010","ICP","Ca_meq100g",13.38,"WLE","PTR","transition","11","A"
"COMPASS_Dec2021_010","ICP","Mg_meq100g",3.2,"WLE","PTR","transition","11","A"
"COMPASS_Dec2021_010","ICP","Al_meq100g",0.03,"WLE","PTR","transition","11","A"
"COMPASS_Dec2021_010","ICP","cec_meq100g",18.39,"WLE","PTR","transition","11","A"
"COMPASS_Dec2021_011","ICP","Na_meq100g",0.17,"WLE","PTR","transition","12","A"
"COMPASS_Dec2021_011","ICP","K_meq100g",0.97,"WLE","PTR","transition","12","A"
"COMPASS_Dec2021_011","ICP","Ca_meq100g",12.44,"WLE","PTR","transition","12","A"
"COMPASS_Dec2021_011","ICP","Mg_meq100g",4.71,"WLE","PTR","transition","12","A"
"COMPASS_Dec2021_011","ICP","Al_meq100g",0,"WLE","PTR","transition","12","A"
"COMPASS_Dec2021_011","ICP","cec_meq100g",18.29,"WLE","PTR","transition","12","A"
"COMPASS_Dec2021_012","ICP","Na_meq100g",0.1,"WLE","PTR","transition","13","A"
"COMPASS_Dec2021_012","ICP","K_meq100g",0.77,"WLE","PTR","transition","13","A"
"COMPASS_Dec2021_012","ICP","Ca_meq100g",9.58,"WLE","PTR","transition","13","A"
"COMPASS_Dec2021_012","ICP","Mg_meq100g",3.84,"WLE","PTR","transition","13","A"
"COMPASS_Dec2021_012","ICP","Al_meq100g",0,"WLE","PTR","transition","13","A"
"COMPASS_Dec2021_012","ICP","cec_meq100g",14.29,"WLE","PTR","transition","13","A"
"COMPASS_Dec2021_013","ICP","Na_meq100g",0.2,"WLE","PTR","transition","14","A"
"COMPASS_Dec2021_013","ICP","K_meq100g",0.87,"WLE","PTR","transition","14","A"
"COMPASS_Dec2021_013","ICP","Ca_meq100g",10.8,"WLE","PTR","transition","14","A"
"COMPASS_Dec2021_013","ICP","Mg_meq100g",4.64,"WLE","PTR","transition","14","A"
"COMPASS_Dec2021_013","ICP","Al_meq100g",0,"WLE","PTR","transition","14","A"
"COMPASS_Dec2021_013","ICP","cec_meq100g",16.51,"WLE","PTR","transition","14","A"
"COMPASS_Dec2021_014","ICP","Na_meq100g",0.12,"WLE","PTR","transition","16","A"
"COMPASS_Dec2021_014","ICP","K_meq100g",0.4,"WLE","PTR","transition","16","A"
"COMPASS_Dec2021_014","ICP","Ca_meq100g",7.24,"WLE","PTR","transition","16","A"
"COMPASS_Dec2021_014","ICP","Mg_meq100g",3.1,"WLE","PTR","transition","16","A"
"COMPASS_Dec2021_014","ICP","Al_meq100g",0,"WLE","PTR","transition","16","A"
"COMPASS_Dec2021_014","ICP","cec_meq100g",10.85,"WLE","PTR","transition","16","A"
"COMPASS_Dec2021_015","ICP","Na_meq100g",0.04,"WLE","PTR","transition","17","A"
"COMPASS_Dec2021_015","ICP","K_meq100g",0.55,"WLE","PTR","transition","17","A"
"COMPASS_Dec2021_015","ICP","Ca_meq100g",7.54,"WLE","PTR","transition","17","A"
"COMPASS_Dec2021_015","ICP","Mg_meq100g",1.84,"WLE","PTR","transition","17","A"
"COMPASS_Dec2021_015","ICP","Al_meq100g",0.04,"WLE","PTR","transition","17","A"
"COMPASS_Dec2021_015","ICP","cec_meq100g",10.02,"WLE","PTR","transition","17","A"
"COMPASS_Dec2021_016","ICP","Na_meq100g",0.19,"WLE","PTR","transition","19","A"
"COMPASS_Dec2021_016","ICP","K_meq100g",2.72,"WLE","PTR","transition","19","A"
"COMPASS_Dec2021_016","ICP","Ca_meq100g",13.66,"WLE","PTR","transition","19","A"
"COMPASS_Dec2021_016","ICP","Mg_meq100g",1.76,"WLE","PTR","transition","19","A"
"COMPASS_Dec2021_016","ICP","Al_meq100g",0.24,"WLE","PTR","transition","19","A"
"COMPASS_Dec2021_016","ICP","cec_meq100g",18.58,"WLE","PTR","transition","19","A"
"COMPASS_Dec2021_017","ICP","Na_meq100g",0.1,"WLE","PTR","transition","20","A"
"COMPASS_Dec2021_017","ICP","K_meq100g",1.03,"WLE","PTR","transition","20","A"
"COMPASS_Dec2021_017","ICP","Ca_meq100g",11.05,"WLE","PTR","transition","20","A"
"COMPASS_Dec2021_017","ICP","Mg_meq100g",4.14,"WLE","PTR","transition","20","A"
"COMPASS_Dec2021_017","ICP","Al_meq100g",0.02,"WLE","PTR","transition","20","A"
"COMPASS_Dec2021_017","ICP","cec_meq100g",16.35,"WLE","PTR","transition","20","A"
"COMPASS_Dec2021_018","ICP","Na_meq100g",0.26,"WLE","PTR","transition","21","A"
"COMPASS_Dec2021_018","ICP","K_meq100g",0.47,"WLE","PTR","transition","21","A"
"COMPASS_Dec2021_018","ICP","Ca_meq100g",11.72,"WLE","PTR","transition","21","A"
"COMPASS_Dec2021_018","ICP","Mg_meq100g",4.03,"WLE","PTR","transition","21","A"
"COMPASS_Dec2021_018","ICP","Al_meq100g",0,"WLE","PTR","transition","21","A"
"COMPASS_Dec2021_018","ICP","cec_meq100g",16.48,"WLE","PTR","transition","21","A"
"COMPASS_Dec2021_019","ICP","Na_meq100g",0.42,"WLE","PTR","wetland","L1","A"
"COMPASS_Dec2021_019","ICP","K_meq100g",1.34,"WLE","PTR","wetland","L1","A"
"COMPASS_Dec2021_019","ICP","Ca_meq100g",17.74,"WLE","PTR","wetland","L1","A"
"COMPASS_Dec2021_019","ICP","Mg_meq100g",4.91,"WLE","PTR","wetland","L1","A"
"COMPASS_Dec2021_019","ICP","Al_meq100g",0,"WLE","PTR","wetland","L1","A"
"COMPASS_Dec2021_019","ICP","cec_meq100g",24.42,"WLE","PTR","wetland","L1","A"
"COMPASS_Dec2021_020","ICP","Na_meq100g",0.45,"WLE","PTR","wetland","L2","A"
"COMPASS_Dec2021_020","ICP","K_meq100g",0.74,"WLE","PTR","wetland","L2","A"
"COMPASS_Dec2021_020","ICP","Ca_meq100g",15.06,"WLE","PTR","wetland","L2","A"
"COMPASS_Dec2021_020","ICP","Mg_meq100g",5.74,"WLE","PTR","wetland","L2","A"
"COMPASS_Dec2021_020","ICP","Al_meq100g",0,"WLE","PTR","wetland","L2","A"
"COMPASS_Dec2021_020","ICP","cec_meq100g",21.98,"WLE","PTR","wetland","L2","A"
"COMPASS_Dec2021_021","ICP","Na_meq100g",0.33,"WLE","PTR","wetland","L3","A"
"COMPASS_Dec2021_021","ICP","K_meq100g",0.83,"WLE","PTR","wetland","L3","A"
"COMPASS_Dec2021_021","ICP","Ca_meq100g",12.82,"WLE","PTR","wetland","L3","A"
"COMPASS_Dec2021_021","ICP","Mg_meq100g",6.3,"WLE","PTR","wetland","L3","A"
"COMPASS_Dec2021_021","ICP","Al_meq100g",0,"WLE","PTR","wetland","L3","A"
"COMPASS_Dec2021_021","ICP","cec_meq100g",20.29,"WLE","PTR","wetland","L3","A"
"COMPASS_Dec2021_022","ICP","Na_meq100g",0.51,"WLE","PTR","wetland","L4","A"
"COMPASS_Dec2021_022","ICP","K_meq100g",0.55,"WLE","PTR","wetland","L4","A"
"COMPASS_Dec2021_022","ICP","Ca_meq100g",15.23,"WLE","PTR","wetland","L4","A"
"COMPASS_Dec2021_022","ICP","Mg_meq100g",8.28,"WLE","PTR","wetland","L4","A"
"COMPASS_Dec2021_022","ICP","Al_meq100g",0,"WLE","PTR","wetland","L4","A"
"COMPASS_Dec2021_022","ICP","cec_meq100g",24.56,"WLE","PTR","wetland","L4","A"
"COMPASS_Dec2021_023","ICP","Na_meq100g",0.26,"WLE","PTR","wetland","L5","A"
"COMPASS_Dec2021_023","ICP","K_meq100g",0.88,"WLE","PTR","wetland","L5","A"
"COMPASS_Dec2021_023","ICP","Ca_meq100g",10.98,"WLE","PTR","wetland","L5","A"
"COMPASS_Dec2021_023","ICP","Mg_meq100g",4.66,"WLE","PTR","wetland","L5","A"
"COMPASS_Dec2021_023","ICP","Al_meq100g",0,"WLE","PTR","wetland","L5","A"
"COMPASS_Dec2021_023","ICP","cec_meq100g",16.78,"WLE","PTR","wetland","L5","A"
"COMPASS_Dec2021_024","ICP","Na_meq100g",0.3,"WLE","PTR","wetland","L6","A"
"COMPASS_Dec2021_024","ICP","K_meq100g",0.82,"WLE","PTR","wetland","L6","A"
"COMPASS_Dec2021_024","ICP","Ca_meq100g",14.88,"WLE","PTR","wetland","L6","A"
"COMPASS_Dec2021_024","ICP","Mg_meq100g",5.44,"WLE","PTR","wetland","L6","A"
"COMPASS_Dec2021_024","ICP","Al_meq100g",0,"WLE","PTR","wetland","L6","A"
"COMPASS_Dec2021_024","ICP","cec_meq100g",21.44,"WLE","PTR","wetland","L6","A"
"COMPASS_Dec2021_025","ICP","Na_meq100g",0.55,"WLE","PTR","wetland","L7","A"
"COMPASS_Dec2021_025","ICP","K_meq100g",0.61,"WLE","PTR","wetland","L7","A"
"COMPASS_Dec2021_025","ICP","Ca_meq100g",11.58,"WLE","PTR","wetland","L7","A"
"COMPASS_Dec2021_025","ICP","Mg_meq100g",6.33,"WLE","PTR","wetland","L7","A"
"COMPASS_Dec2021_025","ICP","Al_meq100g",0,"WLE","PTR","wetland","L7","A"
"COMPASS_Dec2021_025","ICP","cec_meq100g",19.07,"WLE","PTR","wetland","L7","A"
"COMPASS_Dec2021_026","ICP","Na_meq100g",0.37,"WLE","PTR","wetland","L8","A"
"COMPASS_Dec2021_026","ICP","K_meq100g",0.36,"WLE","PTR","wetland","L8","A"
"COMPASS_Dec2021_026","ICP","Ca_meq100g",13.85,"WLE","PTR","wetland","L8","A"
"COMPASS_Dec2021_026","ICP","Mg_meq100g",5.43,"WLE","PTR","wetland","L8","A"
"COMPASS_Dec2021_026","ICP","Al_meq100g",0,"WLE","PTR","wetland","L8","A"
"COMPASS_Dec2021_026","ICP","cec_meq100g",20.02,"WLE","PTR","wetland","L8","A"
"COMPASS_Dec2021_027","ICP","Na_meq100g",0.45,"WLE","PTR","wetland","L9","A"
"COMPASS_Dec2021_027","ICP","K_meq100g",0.58,"WLE","PTR","wetland","L9","A"
"COMPASS_Dec2021_027","ICP","Ca_meq100g",12.98,"WLE","PTR","wetland","L9","A"
"COMPASS_Dec2021_027","ICP","Mg_meq100g",6.95,"WLE","PTR","wetland","L9","A"
"COMPASS_Dec2021_027","ICP","Al_meq100g",0,"WLE","PTR","wetland","L9","A"
"COMPASS_Dec2021_027","ICP","cec_meq100g",20.96,"WLE","PTR","wetland","L9","A"
"COMPASS_Dec2021_028","ICP","Na_meq100g",0.32,"WLE","PTR","wetland","C1","A"
"COMPASS_Dec2021_028","ICP","K_meq100g",0.24,"WLE","PTR","wetland","C1","A"
"COMPASS_Dec2021_028","ICP","Ca_meq100g",16.8,"WLE","PTR","wetland","C1","A"
"COMPASS_Dec2021_028","ICP","Mg_meq100g",6.94,"WLE","PTR","wetland","C1","A"
"COMPASS_Dec2021_028","ICP","Al_meq100g",0,"WLE","PTR","wetland","C1","A"
"COMPASS_Dec2021_028","ICP","cec_meq100g",24.29,"WLE","PTR","wetland","C1","A"
"COMPASS_Dec2021_029","ICP","Na_meq100g",0.25,"WLE","PTR","wetland","C2","A"
"COMPASS_Dec2021_029","ICP","K_meq100g",0.23,"WLE","PTR","wetland","C2","A"
"COMPASS_Dec2021_029","ICP","Ca_meq100g",14.34,"WLE","PTR","wetland","C2","A"
"COMPASS_Dec2021_029","ICP","Mg_meq100g",4.36,"WLE","PTR","wetland","C2","A"
"COMPASS_Dec2021_029","ICP","Al_meq100g",0.05,"WLE","PTR","wetland","C2","A"
"COMPASS_Dec2021_029","ICP","cec_meq100g",19.23,"WLE","PTR","wetland","C2","A"
"COMPASS_Dec2021_030","ICP","Na_meq100g",0.45,"WLE","PTR","wetland","C3","A"
"COMPASS_Dec2021_030","ICP","K_meq100g",0.43,"WLE","PTR","wetland","C3","A"
"COMPASS_Dec2021_030","ICP","Ca_meq100g",13.01,"WLE","PTR","wetland","C3","A"
"COMPASS_Dec2021_030","ICP","Mg_meq100g",6.9,"WLE","PTR","wetland","C3","A"
"COMPASS_Dec2021_030","ICP","Al_meq100g",0,"WLE","PTR","wetland","C3","A"
"COMPASS_Dec2021_030","ICP","cec_meq100g",20.8,"WLE","PTR","wetland","C3","A"
"COMPASS_Dec2021_031","ICP","Na_meq100g",0.45,"WLE","PTR","wetland","Ph1","A"
"COMPASS_Dec2021_031","ICP","K_meq100g",0.2,"WLE","PTR","wetland","Ph1","A"
"COMPASS_Dec2021_031","ICP","Ca_meq100g",12.55,"WLE","PTR","wetland","Ph1","A"
"COMPASS_Dec2021_031","ICP","Mg_meq100g",6.46,"WLE","PTR","wetland","Ph1","A"
"COMPASS_Dec2021_031","ICP","Al_meq100g",0,"WLE","PTR","wetland","Ph1","A"
"COMPASS_Dec2021_031","ICP","cec_meq100g",19.65,"WLE","PTR","wetland","Ph1","A"
"COMPASS_Dec2021_032","ICP","Na_meq100g",0.33,"WLE","PTR","wetland","Ph2","A"
"COMPASS_Dec2021_032","ICP","K_meq100g",0.69,"WLE","PTR","wetland","Ph2","A"
"COMPASS_Dec2021_032","ICP","Ca_meq100g",15.58,"WLE","PTR","wetland","Ph2","A"
"COMPASS_Dec2021_032","ICP","Mg_meq100g",5.42,"WLE","PTR","wetland","Ph2","A"
"COMPASS_Dec2021_032","ICP","Al_meq100g",0,"WLE","PTR","wetland","Ph2","A"
"COMPASS_Dec2021_032","ICP","cec_meq100g",22.02,"WLE","PTR","wetland","Ph2","A"
"COMPASS_Dec2021_033","ICP","Na_meq100g",0.25,"WLE","PTR","wetland","Ph3","A"
"COMPASS_Dec2021_033","ICP","K_meq100g",0.15,"WLE","PTR","wetland","Ph3","A"
"COMPASS_Dec2021_033","ICP","Ca_meq100g",12.56,"WLE","PTR","wetland","Ph3","A"
"COMPASS_Dec2021_033","ICP","Mg_meq100g",4.44,"WLE","PTR","wetland","Ph3","A"
"COMPASS_Dec2021_033","ICP","Al_meq100g",0,"WLE","PTR","wetland","Ph3","A"
"COMPASS_Dec2021_033","ICP","cec_meq100g",17.4,"WLE","PTR","wetland","Ph3","A"
"COMPASS_Dec2021_034","ICP","Na_meq100g",0.04,"WLE","CRC","upland","201","A"
"COMPASS_Dec2021_034","ICP","K_meq100g",0.71,"WLE","CRC","upland","201","A"
"COMPASS_Dec2021_034","ICP","Ca_meq100g",8.19,"WLE","CRC","upland","201","A"
"COMPASS_Dec2021_034","ICP","Mg_meq100g",3.75,"WLE","CRC","upland","201","A"
"COMPASS_Dec2021_034","ICP","Al_meq100g",0,"WLE","CRC","upland","201","A"
"COMPASS_Dec2021_034","ICP","cec_meq100g",12.69,"WLE","CRC","upland","201","A"
"COMPASS_Dec2021_035","ICP","Na_meq100g",0.04,"WLE","CRC","upland","202","A"
"COMPASS_Dec2021_035","ICP","K_meq100g",0.69,"WLE","CRC","upland","202","A"
"COMPASS_Dec2021_035","ICP","Ca_meq100g",10.55,"WLE","CRC","upland","202","A"
"COMPASS_Dec2021_035","ICP","Mg_meq100g",3.09,"WLE","CRC","upland","202","A"
"COMPASS_Dec2021_035","ICP","Al_meq100g",0,"WLE","CRC","upland","202","A"
"COMPASS_Dec2021_035","ICP","cec_meq100g",14.36,"WLE","CRC","upland","202","A"
"COMPASS_Dec2021_036","ICP","Na_meq100g",0.03,"WLE","CRC","upland","203","A"
"COMPASS_Dec2021_036","ICP","K_meq100g",0.68,"WLE","CRC","upland","203","A"
"COMPASS_Dec2021_036","ICP","Ca_meq100g",9.26,"WLE","CRC","upland","203","A"
"COMPASS_Dec2021_036","ICP","Mg_meq100g",3.62,"WLE","CRC","upland","203","A"
"COMPASS_Dec2021_036","ICP","Al_meq100g",0,"WLE","CRC","upland","203","A"
"COMPASS_Dec2021_036","ICP","cec_meq100g",13.59,"WLE","CRC","upland","203","A"
"COMPASS_Dec2021_037","ICP","Na_meq100g",0.04,"WLE","CRC","upland","204","A"
"COMPASS_Dec2021_037","ICP","K_meq100g",1.02,"WLE","CRC","upland","204","A"
"COMPASS_Dec2021_037","ICP","Ca_meq100g",9.27,"WLE","CRC","upland","204","A"
"COMPASS_Dec2021_037","ICP","Mg_meq100g",3.92,"WLE","CRC","upland","204","A"
"COMPASS_Dec2021_037","ICP","Al_meq100g",0,"WLE","CRC","upland","204","A"
"COMPASS_Dec2021_037","ICP","cec_meq100g",14.25,"WLE","CRC","upland","204","A"
"COMPASS_Dec2021_038","ICP","Na_meq100g",0.04,"WLE","CRC","upland","205","A"
"COMPASS_Dec2021_038","ICP","K_meq100g",0.65,"WLE","CRC","upland","205","A"
"COMPASS_Dec2021_038","ICP","Ca_meq100g",9.39,"WLE","CRC","upland","205","A"
"COMPASS_Dec2021_038","ICP","Mg_meq100g",3.09,"WLE","CRC","upland","205","A"
"COMPASS_Dec2021_038","ICP","Al_meq100g",0,"WLE","CRC","upland","205","A"
"COMPASS_Dec2021_038","ICP","cec_meq100g",13.18,"WLE","CRC","upland","205","A"
"COMPASS_Dec2021_039","ICP","Na_meq100g",0.06,"WLE","CRC","upland","206","A"
"COMPASS_Dec2021_039","ICP","K_meq100g",1.1,"WLE","CRC","upland","206","A"
"COMPASS_Dec2021_039","ICP","Ca_meq100g",11.95,"WLE","CRC","upland","206","A"
"COMPASS_Dec2021_039","ICP","Mg_meq100g",4.05,"WLE","CRC","upland","206","A"
"COMPASS_Dec2021_039","ICP","Al_meq100g",0,"WLE","CRC","upland","206","A"
"COMPASS_Dec2021_039","ICP","cec_meq100g",17.15,"WLE","CRC","upland","206","A"
"COMPASS_Dec2021_040","ICP","Na_meq100g",0.11,"WLE","CRC","upland","207","A"
"COMPASS_Dec2021_040","ICP","K_meq100g",0.69,"WLE","CRC","upland","207","A"
"COMPASS_Dec2021_040","ICP","Ca_meq100g",10.4,"WLE","CRC","upland","207","A"
"COMPASS_Dec2021_040","ICP","Mg_meq100g",3.37,"WLE","CRC","upland","207","A"
"COMPASS_Dec2021_040","ICP","Al_meq100g",0,"WLE","CRC","upland","207","A"
"COMPASS_Dec2021_040","ICP","cec_meq100g",14.58,"WLE","CRC","upland","207","A"
"COMPASS_Dec2021_041","ICP","Na_meq100g",0.05,"WLE","CRC","upland","208","A"
"COMPASS_Dec2021_041","ICP","K_meq100g",0.96,"WLE","CRC","upland","208","A"
"COMPASS_Dec2021_041","ICP","Ca_meq100g",7.93,"WLE","CRC","upland","208","A"
"COMPASS_Dec2021_041","ICP","Mg_meq100g",3.72,"WLE","CRC","upland","208","A"
"COMPASS_Dec2021_041","ICP","Al_meq100g",0,"WLE","CRC","upland","208","A"
"COMPASS_Dec2021_041","ICP","cec_meq100g",12.66,"WLE","CRC","upland","208","A"
"COMPASS_Dec2021_042","ICP","Na_meq100g",0.08,"WLE","CRC","upland","209","A"
"COMPASS_Dec2021_042","ICP","K_meq100g",0.8,"WLE","CRC","upland","209","A"
"COMPASS_Dec2021_042","ICP","Ca_meq100g",9.7,"WLE","CRC","upland","209","A"
"COMPASS_Dec2021_042","ICP","Mg_meq100g",3.98,"WLE","CRC","upland","209","A"
"COMPASS_Dec2021_042","ICP","Al_meq100g",0,"WLE","CRC","upland","209","A"
"COMPASS_Dec2021_042","ICP","cec_meq100g",14.56,"WLE","CRC","upland","209","A"
"COMPASS_Dec2021_043","ICP","Na_meq100g",0.27,"WLE","CRC","transition","211","A"
"COMPASS_Dec2021_043","ICP","K_meq100g",0.44,"WLE","CRC","transition","211","A"
"COMPASS_Dec2021_043","ICP","Ca_meq100g",14.2,"WLE","CRC","transition","211","A"
"COMPASS_Dec2021_043","ICP","Mg_meq100g",4.79,"WLE","CRC","transition","211","A"
"COMPASS_Dec2021_043","ICP","Al_meq100g",0,"WLE","CRC","transition","211","A"
"COMPASS_Dec2021_043","ICP","cec_meq100g",19.69,"WLE","CRC","transition","211","A"
"COMPASS_Dec2021_044","ICP","Na_meq100g",0.41,"WLE","CRC","transition","212","A"
