"","depth_cm","date","site","location","mean_VWC","sd_VWC","mean_EC","sd_EC","mean_Tsoil","sd_Tsoil","n"
"481","10",2022-09-18,"MSM","TR",0.543515629117188,0.0365533267869043,4414.4375,780.887883388503,22.0888020833333,0.404097320951062,384
"482","10",2022-09-18,"MSM","UP",0.4055778739375,0.0174661194296009,817.528645833333,301.916375627078,21.5989583333333,0.355631983825879,384
"483","10",2022-09-18,"MSM","W",0.62872175321875,0.0041867275171118,11832.828125,2498.68020380365,20.4817708333333,0.548420854926828,192
"484","10",2022-09-19,"MSM","TR",0.543022491039063,0.0369089122025383,4190.90625,806.674883188451,22.53515625,0.394198763084351,384
"485","10",2022-09-19,"MSM","UP",0.4012745275,0.0168444958742748,753.619791666667,282.268470660359,21.9627604166667,0.374156925087521,384
"486","10",2022-09-19,"MSM","W",0.63013637603125,0.00547217371972474,11602.15625,2658.99139768165,21.2234375,0.502061359436019,192
"487","10",2022-09-20,"MSM","TR",0.53675955259375,0.039590244545379,4008.19010416667,862.566371037555,22.7229166666667,0.272491326584047,384
"488","10",2022-09-20,"MSM","UP",0.396326640765625,0.0169582745129705,712.359375,270.269869995315,22.19375,0.281477823305949,384
"489","10",2022-09-20,"MSM","W",0.642168286515625,0.0151906004480527,10738.8333333333,2048.01625722987,21.4265625,0.356939662653044,192
"490","10",2022-09-21,"MSM","TR",0.526336467460938,0.0422653113067185,3851.83072916667,922.995280160991,22.5091145833333,0.397177045705483,384
"491","10",2022-09-21,"MSM","UP",0.39111005246875,0.0155056848712701,673.020833333333,258.084669619829,22.0166666666667,0.296512951444348,384
"492","10",2022-09-21,"MSM","W",0.629234811578125,0.00456584637898369,11704.4583333333,2733.19681809092,20.7729166666667,0.911988698224575,192
"493","10",2022-09-22,"MSM","TR",0.54674450265625,0.0349648060129215,7098.08854166667,1937.13750688985,22.56875,0.225669876036638,384
"494","10",2022-09-22,"MSM","UP",0.387362726335937,0.0146100990106581,647.731770833333,249.508997584671,22.0174479166667,0.220331455500241,384
"495","10",2022-09-22,"MSM","W",0.63021730975,0.00344117147832844,12179.9895833333,2728.65985937478,22.059375,0.493322558370139,192
"496","10",2022-09-23,"MSM","TR",0.554640641523438,0.0345740261716759,7116.13020833333,1307.32977164394,21.2072916666667,0.439913305408034,384
"497","10",2022-09-23,"MSM","UP",0.38639698665625,0.0147012019624445,627.588541666667,240.403810576921,20.6809895833333,0.374274664778939,384
"498","10",2022-09-23,"MSM","W",0.63321064515625,0.0113901307899745,11567.1197916667,2073.70778314304,19.6848958333333,0.562837788822899,192
"499","10",2022-09-24,"MSM","TR",0.554601568679687,0.0346801258696361,5867.2265625,1008.9607471386,20.46640625,0.351039636931683,384
"500","10",2022-09-24,"MSM","UP",0.384269829929688,0.0149135234355133,606.765625,232.173175813298,20.0325520833333,0.283318174286024,384
"501","10",2022-09-24,"MSM","W",0.63605249753125,0.0143972010396652,11254.609375,2281.45853240748,18.9255208333333,0.34659864016575,192
"502","10",2022-09-25,"MSM","TR",0.554527867679688,0.0345759117905064,5802.7265625,1075.24616683464,20.6447916666667,0.40740400632421,384
"503","10",2022-09-25,"MSM","UP",0.380689452320312,0.015667561537541,595.002604166667,229.911022620018,20.153125,0.376170930815501,384
"504","10",2022-09-25,"MSM","W",0.628156530390625,0.00337839793729503,12359.7447916667,2337.39792732289,19.0416666666667,0.725693986920592,192
"505","10",2022-09-26,"MSM","TR",0.555648888578125,0.033777529981527,5449.04947916667,1043.40054874301,21.0174479166667,0.310112836191253,384
"506","10",2022-09-26,"MSM","UP",0.376463958625,0.0147964941366541,580.028645833333,227.473285866754,20.4395833333333,0.255479548743017,384
"507","10",2022-09-26,"MSM","W",0.635547237578125,0.0131721379059897,11432.5989583333,2268.69329980615,19.7015625,0.343751487383741,192
"508","10",2022-09-27,"MSM","TR",0.552829976851562,0.0349732444974954,5037.29947916667,1073.65663535996,20.77578125,0.281754877564403,384
"509","10",2022-09-27,"MSM","UP",0.373136312007812,0.0132465407245552,557.919270833333,216.884289501027,20.2013020833333,0.246274321979915,384
"510","10",2022-09-27,"MSM","W",0.630755177546875,0.0101751928664436,11895.1041666667,2270.76015585697,18.8390625,0.579298326466701,192
"511","10",2022-09-28,"MSM","TR",0.540094371320312,0.037885252467001,4733.01822916667,1133.90075922971,20.1875,0.348139403668161,384
"512","10",2022-09-28,"MSM","UP",0.37153185053125,0.0129398044134138,544.682291666667,209.993853196024,19.6645833333333,0.304356245390036,384
"513","10",2022-09-28,"MSM","W",0.634133422890625,0.0127139236997499,11901.4895833333,2525.77154660711,18.2036458333333,0.346768537228895,192
"514","10",2022-09-29,"MSM","TR",0.53049294728125,0.0385729102942182,4438.796875,1144.10959159869,19.8059895833333,0.324283600690985,384
"515","10",2022-09-29,"MSM","UP",0.370190979226562,0.0127989745157908,535.432291666667,206.706248600279,19.4111979166667,0.26502795043659,384
"516","10",2022-09-29,"MSM","W",0.64709835409375,0.0149121476928707,10765.2083333333,2075.76933024624,18.0802083333333,0.223076908610736,192
"517","10",2022-09-30,"MSM","TR",0.525866876125,0.0392019141849508,4255.81770833333,1100.13560194282,19.3091145833333,0.304526765334425,384
"518","10",2022-09-30,"MSM","UP",0.370504258984375,0.0143132880588593,535.4609375,205.918736120055,18.996875,0.273628791256877,384
"519","10",2022-09-30,"MSM","W",0.63392131028125,0.0135187678220761,11094.5364583333,1987.47354125731,17.5208333333333,0.161742259364161,192
"520","10",2022-10-01,"MSM","TR",0.55497052825,0.02941771730882,8729.61197916667,1346.10782235758,19.0700520833333,0.65986310582504,384
"521","10",2022-10-01,"MSM","UP",0.400567801984375,0.0234289178569875,620.5078125,243.008557889913,19.0033854166667,0.434677032527156,384
"522","10",2022-10-01,"MSM","W",0.627550517453125,0.00446533653616703,12260.5364583333,2499.15002906464,17.9380208333333,0.545963042286525,192
"523","10",2022-10-02,"MSM","TR",0.557162506703125,0.0256042017487325,8910.30208333333,1074.55536855952,19.0307291666667,0.770468976292406,384
"524","10",2022-10-02,"MSM","UP",0.402885049914062,0.0242146408007594,647.208333333333,260.851694674287,19.1015625,0.377773684789002,384
"525","10",2022-10-02,"MSM","W",0.628141620484375,0.00356058412029796,12231.4322916667,2394.29310920233,18.7822916666667,0.204910805096693,192
"526","10",2022-10-03,"MSM","TR",0.539902461835937,0.0202539299705258,6870.9609375,1064.67100106403,16.1078125,1.51715736880629,384
"527","10",2022-10-03,"MSM","UP",0.4241072104375,0.024341631489868,1053.52604166667,370.676531093989,17.3361979166667,0.516634138234575,384
"528","10",2022-10-03,"MSM","W",0.6264626801875,0.00303496409374298,12062.0625,2190.70680608096,16.84375,0.589668910562334,192
"529","10",2022-10-04,"MSM","TR",0.521964056640625,0.0215070808705273,5417.79947916667,553.625778633322,15.0455729166667,0.816367285958419,384
"530","10",2022-10-04,"MSM","UP",0.427621453117188,0.0239041188157563,1157.37239583333,393.83696560408,16.2911458333333,0.433004850560852,384
"531","10",2022-10-04,"MSM","W",0.62484994553125,0.00297704038387408,11623.1510416667,1951.00394966846,15.4515625,0.204651808116725,192
"532","10",2022-10-05,"MSM","TR",0.513269308445312,0.0245287615837858,5058.08333333333,434.626652704455,15.8583333333333,0.709968802560525,384
"533","10",2022-10-05,"MSM","UP",0.427500991984375,0.0235374479458404,1198.6796875,323.372444501827,16.2455729166667,0.616637208061925,384
"534","10",2022-10-05,"MSM","W",0.624337776109375,0.0030294716130221,11260.609375,1976.87125971907,15.4421875,0.431897561843896,192
"535","10",2022-10-06,"MSM","TR",0.5135139581875,0.0318960271002887,4974.1171875,407.834636427408,17.0598958333333,0.512920262211675,384
"536","10",2022-10-06,"MSM","UP",0.425730066859375,0.0224953484838422,1211.1484375,314.340440660485,16.9825520833333,0.527898189602623,384
"537","10",2022-10-06,"MSM","W",0.624348928234375,0.00328072333837053,10970.6145833333,1807.97200824942,16.2989583333333,0.503806410021111,192
"538","10",2022-10-07,"MSM","TR",0.514732873328125,0.0351707821485009,4989.33072916667,457.01237477574,17.809375,0.402038701487149,384
"539","10",2022-10-07,"MSM","UP",0.424311453929687,0.0219339545992957,1219.22916666667,308.909696528331,17.5455729166667,0.414087672375553,384
"540","10",2022-10-07,"MSM","W",0.624977689890625,0.00299744049731831,11289.5572916667,2094.23421804995,16.7354166666667,0.600519699301833,192
"541","10",2022-10-08,"MSM","TR",0.514234866296875,0.0373858539489842,4604.86458333333,661.643943116697,17.7830729166667,0.281917964653911,384
"542","10",2022-10-08,"MSM","UP",0.423793587226563,0.0213280652972396,1214.05208333333,285.480991938256,17.3591145833333,0.378495368553614,384
"543","10",2022-10-08,"MSM","W",0.6243746468125,0.00366382363514654,10640.9010416667,1904.67057947929,16.7276041666667,0.368552410309377,192
"544","10",2022-10-09,"MSM","TR",0.512868347125,0.0389247907581178,4085.078125,659.577635359119,17.0640625,0.33336664868326,384
"545","10",2022-10-09,"MSM","UP",0.424097361414063,0.0211129927458491,1199.9296875,271.302626503473,16.5505208333333,0.383606276045841,384
"546","10",2022-10-09,"MSM","W",0.6278689793125,0.00982820506046403,10156.9427083333,1690.39964352092,14.9703125,0.418178431129321,192
"547","10",2022-10-10,"MSM","TR",0.513077429265625,0.0391131382445893,3905.47395833333,696.191143997563,16.9567708333333,0.372215145376092,384
"548","10",2022-10-10,"MSM","UP",0.423401990054687,0.0207550879720092,1170.09635416667,300.477615605798,16.3880208333333,0.386065700902583,384
"549","10",2022-10-10,"MSM","W",0.621434465828125,0.0024392339273869,10386.328125,1613.76922178928,13.7390625,0.705835924343782,192
"550","10",2022-10-11,"MSM","TR",0.513484289898438,0.0392088423388941,3766.90625,763.100626130343,17.07109375,0.381932493813091,384
"551","10",2022-10-11,"MSM","UP",0.42171265525,0.0205040644517191,1065.49479166667,321.440572654199,16.5361979166667,0.370473019769118,384
"552","10",2022-10-11,"MSM","W",0.628099678796875,0.0115715725881113,9939.23958333333,1503.77315492118,13.7348958333333,0.521657637405201,192
"553","10",2022-10-12,"MSM","TR",0.513781831421875,0.0395117622194815,3596.40625,787.796932498335,17.2541666666667,0.370213872748284,384
"554","10",2022-10-12,"MSM","UP",0.419008042703125,0.0200914175203924,970.473958333333,286.868087422002,16.6997395833333,0.364157792809015,384
"555","10",2022-10-12,"MSM","W",0.63466793696875,0.0134589842819111,9891.94791666667,1655.60629580139,13.8578125,0.648834158862499,192
"556","10",2022-10-13,"MSM","TR",0.514478637203125,0.0398369060197972,3503.18229166667,774.905666354466,17.9015625,0.253018655335492,384
"557","10",2022-10-13,"MSM","UP",0.415843637335937,0.0188283397161179,935.674479166667,286.34811616103,17.3513020833333,0.350752078794892,384
"558","10",2022-10-13,"MSM","W",0.623150640484375,0.00334818078669699,10809.375,1662.2623185607,15.8322916666667,0.852037261882952,192
"559","10",2022-10-14,"MSM","TR",0.514789442078125,0.0397746400084879,3536.14322916667,790.750618583094,17.9098958333333,0.227154011046585,384
"560","10",2022-10-14,"MSM","UP",0.414221073859375,0.0178470031213511,893.044270833333,277.427986786136,17.36328125,0.236666722210979,384
"561","10",2022-10-14,"MSM","W",0.6241745550625,0.00360649578279454,11091.2604166667,1832.8423281589,16.5411458333333,0.268844219248593,192
"562","10",2022-10-15,"MSM","TR",0.514376853859375,0.0399638326654292,3547.89583333333,791.0184000549,17.5325520833333,0.371656017997373,384
"563","10",2022-10-15,"MSM","UP",0.411714906507813,0.0170722435488719,835.1875,269.888065473665,16.990625,0.316170996798742,384
"564","10",2022-10-15,"MSM","W",0.624482592109375,0.00359164045526958,11616.609375,1994.34284955898,15.4447916666667,0.77694121573325,192
"565","10",2022-10-16,"MSM","TR",0.5150533555,0.0399835247459892,3609.140625,785.92259467488,17.8252604166667,0.252636096550441,384
"566","10",2022-10-16,"MSM","UP",0.409162766945313,0.0175343044817908,802.799479166667,270.846721655592,17.2578125,0.25434379038532,384
"567","10",2022-10-16,"MSM","W",0.624505987328125,0.00334166067278419,11457.1354166667,2095.69672089361,16.0395833333333,0.265850080441038,192
"568","10",2022-10-17,"MSM","TR",0.516239955742188,0.0389581815679147,3769.35677083333,852.143692332599,17.9434895833333,0.219087378149856,384
"569","10",2022-10-17,"MSM","UP",0.408012724257812,0.0182852133227568,790.088541666667,262.94703072096,17.3544270833333,0.229839732777587,384
"570","10",2022-10-17,"MSM","W",0.624800124625,0.0039805354543879,11711.296875,2295.29065797722,16.6046875,0.463798234533101,192
"571","10",2022-10-18,"MSM","TR",0.515174735875,0.0383701121150333,4689.70833333333,1147.56893378541,17.2497395833333,0.406474924344633,384
"572","10",2022-10-18,"MSM","UP",0.407615025742187,0.0184550165467336,771.682291666667,260.856798943497,16.5747395833333,0.404817510245533,384
"573","10",2022-10-18,"MSM","W",0.624664945515625,0.00386645437927975,11733.9114583333,2151.16014662147,15.6958333333333,0.77755377809895,192
"574","10",2022-10-19,"MSM","TR",0.514369611039063,0.0402214914123746,4005.29166666667,866.050646034603,16.3018229166667,0.358662746809103,384
"575","10",2022-10-19,"MSM","UP",0.405173781132812,0.0177667661023727,739.8828125,253.880750190706,15.6174479166667,0.374629839791879,384
"576","10",2022-10-19,"MSM","W",0.622321282,0.00340418811289888,11697.5364583333,2001.52697696072,13.26875,0.460892032876016,192
"577","10",2022-10-20,"MSM","TR",0.512973231648437,0.0409745202577584,3756.359375,791.366845457545,16.0385416666667,0.314445856536187,384
"578","10",2022-10-20,"MSM","UP",0.400940832484375,0.0157147059243234,714.888020833333,245.63154699595,15.30546875,0.335063672780611,384
"579","10",2022-10-20,"MSM","W",0.633136600703125,0.0139349710708135,10704.6197916667,1891.72001188756,13.0625,0.292936031113633,192
"580","10",2022-10-21,"MSM","TR",0.509156699710937,0.041492794218267,3629.2421875,789.897730228914,16.1020833333333,0.319179485479976,384
"581","10",2022-10-21,"MSM","UP",0.395617016101562,0.0148503632991002,687.453125,231.40552017676,15.43671875,0.341828387557953,384
"582","10",2022-10-21,"MSM","W",0.638089275578125,0.0144259601466277,10417.7604166667,1691.29074749467,12.8510416666667,0.387364512146513,192
"583","10",2022-10-22,"MSM","TR",0.500568017921875,0.0414261212306936,3522.4375,814.978685107872,16.0994791666667,0.393351721222035,384
"584","10",2022-10-22,"MSM","UP",0.391595503257813,0.0130634918243289,668.013020833333,225.629950369282,15.5513020833333,0.37555650250699,384
"585","10",2022-10-22,"MSM","W",0.632137636984375,0.0139874130800177,10838.9114583333,1866.96374653146,12.5234375,0.628154994920823,192
"586","10",2022-10-23,"MSM","TR",0.5007747565,0.0402986681421725,3968.95572916667,1354.69168714714,16.2091145833333,0.22224876659168,384
"587","10",2022-10-23,"MSM","UP",0.396368208695312,0.0175236714992447,692.341145833333,233.474663644038,15.72890625,0.276820537509314,384
"588","10",2022-10-23,"MSM","W",0.622120240703125,0.00286003150067772,11834.3697916667,2016.0385170747,13.0505208333333,0.613119855883728,192
"589","10",2022-10-24,"MSM","TR",0.51215448990625,0.0354548002691179,4847.54427083333,1507.32072335254,16.3994791666667,0.172221666572187,384
"590","10",2022-10-24,"MSM","UP",0.414444318390625,0.0182910881448863,776.229166666667,282.449662020125,15.9572916666667,0.240319539963101,384
"591","10",2022-10-24,"MSM","W",0.622860947875,0.00274740011790771,11771.8541666667,2356.3400650546,14.3130208333333,0.43400875758208,192
"592","10",2022-10-25,"MSM","TR",0.513924728125,0.0369453898303081,4285.5625,1264.87061898347,16.6885416666667,0.147118390127353,384
"593","10",2022-10-25,"MSM","UP",0.411920190460937,0.0171789757180246,756.869791666667,271.211716214412,16.284375,0.222061607898236,384
"594","10",2022-10-25,"MSM","W",0.623880377359375,0.00325429832514569,11657.1354166667,2145.04751223227,15.2604166666667,0.360911924301438,192
"595","10",2022-10-26,"MSM","TR",0.514935076304687,0.0367786082242692,4234.21614583333,1238.82485908541,16.9848958333333,0.208390549149333,384
"596","10",2022-10-26,"MSM","UP",0.411265548601563,0.0168081445536843,756.065104166667,274.945716799539,16.5713541666667,0.250664369619403,384
"597","10",2022-10-26,"MSM","W",0.624645550515625,0.00291698822940458,11768.0885416667,2404.50972622964,16.0041666666667,0.429517363786456,192
"598","10",2022-10-27,"MSM","TR",0.51548356084375,0.0364272827584275,4088.96354166667,1179.17610690495,16.8669270833333,0.210618720255392,384
"599","10",2022-10-27,"MSM","UP",0.408563673578125,0.0165794423900545,736.322916666667,269.720781832447,16.4158854166667,0.199431954134367,384
"600","10",2022-10-27,"MSM","W",0.62401507159375,0.0032103870600661,11616.6927083333,2066.91804470007,15.5244791666667,0.292443648455245,192
"601","10",2022-10-28,"MSM","TR",0.51470929628125,0.0365110447238761,3839.8203125,1096.62951537831,16.3354166666667,0.277240850382794,384
"602","10",2022-10-28,"MSM","UP",0.404708068796875,0.0170380053408661,712.111979166667,263.877751706507,15.93515625,0.255055365028389,384
"603","10",2022-10-28,"MSM","W",0.63156837353125,0.0128896279187779,10664.359375,1676.26020766049,14.4651041666667,0.234199068640722,192
"604","10",2022-10-29,"MSM","TR",0.513140614539062,0.0372462588858267,3699.09375,1024.97779715493,16.2572916666667,0.244199461198083,384
"605","10",2022-10-29,"MSM","UP",0.401071021421875,0.0154047488158268,696.471354166667,261.097261295719,15.8244791666667,0.210866023774798,384
"606","10",2022-10-29,"MSM","W",0.62369800375,0.00356329764388739,11899.765625,2268.03913331005,14.2505208333333,0.308517379390026,192
"607","10",2022-10-30,"MSM","TR",0.511426541007812,0.0385941362100522,3633.84635416667,992.434838387994,15.9734375,0.286552673562555,384
"608","10",2022-10-30,"MSM","UP",0.398197985523437,0.0141105644578771,678.606770833333,255.900721317362,15.5596354166667,0.286166473479951,384
"609","10",2022-10-30,"MSM","W",0.62401765759375,0.00285133813443317,12317.0104166667,2245.16145244276,13.8234375,0.412529746666609,192
"610","10",2022-10-31,"MSM","TR",0.512044615210937,0.0390448812717473,3638.234375,969.848238385443,16.2494791666667,0.344899031024142,384
"611","10",2022-10-31,"MSM","UP",0.395344354726562,0.0137804803268917,669.104166666667,249.720291742421,15.8630208333333,0.353922060106619,384
"612","10",2022-10-31,"MSM","W",0.62495718371875,0.00283944056558419,12452.5520833333,2477.44553617384,14.409375,0.56616245148011,192
"613","10",2022-11-01,"MSM","TR",0.512306952789062,0.0381409586532919,3631.87239583333,927.890654778663,16.9690104166667,0.391759850635642,384
"614","10",2022-11-01,"MSM","UP",0.392819246945313,0.0135621351283607,657.015625,240.701064322923,16.5325520833333,0.360530139675516,384
"615","10",2022-11-01,"MSM","W",0.626041828890625,0.00312725471952363,12468.1197916667,2049.79338282579,15.6953125,0.405755589200616,192
"616","10",2022-11-02,"MSM","TR",0.508746475257812,0.0369295119032306,3574.546875,914.421212819869,16.98984375,0.199545113406957,384
"617","10",2022-11-02,"MSM","UP",0.390327635945313,0.013091617470529,645.138020833333,238.069968459347,16.5708333333333,0.196532163295852,384
"618","10",2022-11-02,"MSM","W",0.6262805288125,0.00469777926019751,12344.984375,2263.91135951336,15.34375,0.216981915911121,192
"619","10",2022-11-03,"MSM","TR",0.50202811796875,0.037830748203089,3495.59635416667,892.826997874105,16.75546875,0.328651472145802,384
"620","10",2022-11-03,"MSM","UP",0.387509037367188,0.0118847709732739,635.791666666667,235.296087753489,16.3427083333333,0.270477690442262,384
"621","10",2022-11-03,"MSM","W",0.626455811125,0.0067284004124397,12210.7916666667,2377.04514718645,14.8489583333333,0.359462889510764,192
"622","10",2022-11-04,"MSM","TR",0.496286107,0.0378759544673054,3442.7578125,906.096883673038,16.7963541666667,0.400896175699102,384
"623","10",2022-11-04,"MSM","UP",0.385887847703125,0.0116390636171843,631.6484375,234.691206147531,16.3963541666667,0.351553418918592,384
"624","10",2022-11-04,"MSM","W",0.625131880140625,0.00316952760436644,12656.0729166667,2526.98475929573,14.5442708333333,0.652797836447476,192
"625","10",2022-11-05,"MSM","TR",0.49524600971875,0.0375741466671516,3415.48177083333,889.189497864941,17.48515625,0.428688541789513,384
"626","10",2022-11-05,"MSM","UP",0.384089618054687,0.0115022943650134,628.703125,233.971401235179,17.0497395833333,0.383129800140161,384
"627","10",2022-11-05,"MSM","W",0.626275377015625,0.00310825174069333,12808.3854166667,2476.33802161036,15.7505208333333,0.676222754884354,192
"628","10",2022-11-06,"MSM","TR",0.493046384382813,0.0369187251009299,3364.95833333333,884.350044309561,17.9984375,0.273546777399383,384
"629","10",2022-11-06,"MSM","UP",0.3801107035,0.0125529608772157,622.856770833333,233.578983026595,17.5645833333333,0.310639588386498,384
"630","10",2022-11-06,"MSM","W",0.62736337590625,0.0036439498362846,12628.5833333333,2187.56637196741,17.109375,0.515331058132963,192
"631","10",2022-11-07,"MSM","TR",0.4904520101875,0.0365605822691316,3255.3203125,833.125618745351,18.29765625,0.255221659791311,384
"632","10",2022-11-07,"MSM","UP",0.378073561796875,0.0123432891272308,616.497395833333,232.901014381063,17.84921875,0.238575874947677,384
"633","10",2022-11-07,"MSM","W",0.627795581359375,0.00356434600356074,12763.96875,2521.07587335799,17.54375,0.252448740325926,192
"634","10",2022-11-08,"MSM","TR",0.483176450710938,0.0369436064431697,3089.53645833333,785.857552398714,17.3203125,0.48642555829211,384
"635","10",2022-11-08,"MSM","UP",0.37706863815625,0.0122232164956305,606.041666666667,231.944709206327,16.9375,0.405188284248084,384
"636","10",2022-11-08,"MSM","W",0.63432311003125,0.0131968138841967,12001.7760416667,2205.55795242774,15.625,0.594124812807643,192
"637","10",2022-11-09,"MSM","TR",0.474530139507812,0.037731479622318,2989.6953125,772.311493306538,16.2067708333333,0.4385544609631,384
"638","10",2022-11-09,"MSM","UP",0.376703456570313,0.0120593519613599,600.091145833333,229.72579755524,15.92421875,0.323108133388218,384
"639","10",2022-11-09,"MSM","W",0.63612102653125,0.0148593362799585,11716.2447916667,2103.35014685783,13.490625,0.359049975374953,192
"640","10",2022-11-10,"MSM","TR",0.470723315171875,0.0383326454944159,2981.36458333333,765.863694350783,16.215625,0.451357829598009,384
"641","10",2022-11-10,"MSM","UP",0.3759185550625,0.0118773641229856,598.341145833333,229.839632534951,15.8838541666667,0.368044354778634,384
"642","10",2022-11-10,"MSM","W",0.625296414390625,0.00295555829399047,12699.3854166667,2196.6971488499,13.4208333333333,0.849997433524511,192
"643","10",2022-11-11,"MSM","TR",0.493458982703125,0.0410483941933728,3871.43229166667,1426.76016731547,17.0854166666667,0.4047960945401,384
"644","10",2022-11-11,"MSM","UP",0.384355208335938,0.0179728873397068,630.484375,232.356089301829,16.7950520833333,0.470599303922185,384
"645","10",2022-11-11,"MSM","W",0.62661497134375,0.00258239149627223,13015.6822916667,2665.49337654734,15.3171875,0.652956551275353,192
"646","10",2022-11-12,"MSM","TR",0.5167401548125,0.034787007179599,5386.50520833333,1469.11375745678,17.7830729166667,0.225872107105978,384
"647","10",2022-11-12,"MSM","UP",0.388671141320312,0.0162608754461719,632.403645833333,237.028517496899,17.44921875,0.207558011174252,384
"648","10",2022-11-12,"MSM","W",0.628185057203125,0.00340704665799409,12865.1145833333,2279.1200969061,16.8572916666667,0.244839852206746,192
"649","10",2022-11-13,"MSM","TR",0.516860343203125,0.0373612628328552,4513.84635416667,1129.38768957113,16.9614583333333,0.563719425732918,384
"650","10",2022-11-13,"MSM","UP",0.38522455890625,0.0138721883885893,611.869791666667,232.518302654669,16.4536458333333,0.597372173711793,384
"651","10",2022-11-13,"MSM","W",0.633979757921875,0.0128366233079686,11678.5729166667,1725.84573846562,15.3838541666667,0.880920353789585,192
"652","10",2022-11-14,"MSM","TR",0.514787573289062,0.0380955952601852,4107.34635416667,947.75763519903,15.43515625,0.471582499517502,384
"653","10",2022-11-14,"MSM","UP",0.384200028132813,0.0128476426000058,599.276041666667,227.881655532902,14.9643229166667,0.414493380276813,384
"654","10",2022-11-14,"MSM","W",0.642670253359375,0.013490036438568,10653.078125,1050.56884573249,12.6713541666667,0.462139617152339,192
"655","10",2022-11-15,"MSM","TR",0.512399169953125,0.0383399251668569,4213.0859375,1192.82344707223,14.4513020833333,0.394013124055232,384
"656","10",2022-11-15,"MSM","UP",0.386659091898438,0.0149363562905992,605.434895833333,228.272685021406,14.1442708333333,0.385261756439386,384
"657","10",2022-11-15,"MSM","W",0.637276099796875,0.0132310303260769,10655.34375,1274.68151306564,11.0041666666667,0.270897931616828,192
"658","10",2022-11-16,"MSM","TR",0.505461224898437,0.0313382202522248,4840.60416666667,1638.67024341893,13.9578125,0.669001364999173,384
"659","10",2022-11-16,"MSM","UP",0.421416699671875,0.0213836167978104,758.494791666667,305.621927182739,13.740625,0.275008900876604,384
"660","10",2022-11-16,"MSM","W",0.622568083375,0.00347835971443428,12030.7864583333,1500.73658048444,11.4473958333333,0.183032882873309,192
"661","10",2022-11-17,"MSM","TR",0.5062207916875,0.0379265364276327,4653.4140625,1323.56255657201,13.87734375,0.358022165631614,384
"662","10",2022-11-17,"MSM","UP",0.419808136960937,0.0201322472737051,787.098958333333,349.157397679046,13.3458333333333,0.335355052614667,384
"663","10",2022-11-17,"MSM","W",0.62415148309375,0.00760412840756748,11735.0260416667,1417.77973475488,10.8776041666667,0.317991882380722,192
"664","10",2022-11-18,"MSM","TR",0.503741605609375,0.039262484351577,4110.25,1314.25258966901,13.2486979166667,0.350975324976535,384
"665","10",2022-11-18,"MSM","UP",0.416916786929687,0.0183050582982596,754.388020833333,343.754212639351,12.6651041666667,0.324670533277068,384
"666","10",2022-11-18,"MSM","W",0.63861312240625,0.0139807375508461,10862.9583333333,1114.25346939838,9.65416666666667,0.373722372714512,192
"667","10",2022-11-19,"MSM","TR",0.502923419453125,0.0395364662123509,3825.51822916667,1226.10717469737,12.9270833333333,0.298028041741135,384
"668","10",2022-11-19,"MSM","UP",0.415162913242188,0.017251527293575,720.080729166667,331.289649077495,12.3703125,0.296637212382794,384
"669","10",2022-11-19,"MSM","W",0.639993581734375,0.012543878983185,10380.6770833333,989.036857579174,9.2296875,0.250661755050558,192
"670","10",2022-11-20,"MSM","TR",0.501794155679688,0.0391725382844153,3684.93489583333,1184.09356478401,12.5546875,0.335737225124358,384
"671","10",2022-11-20,"MSM","UP",0.414475946382812,0.0171837063405071,711.744791666667,331.913075653905,11.96484375,0.372120417022518,384
"672","10",2022-11-20,"MSM","W",0.638669468921875,0.0109192677948115,10236.703125,959.223311677513,8.65260416666667,0.350308001476955,192
"673","10",2022-11-21,"MSM","TR",0.49984238228125,0.039039755747711,3488.39322916667,1126.85701403709,11.9231770833333,0.355500323922446,384
"674","10",2022-11-21,"MSM","UP",0.413619293476563,0.0179775515826037,691.346354166667,319.798692125793,11.3734375,0.364727669427414,384
"675","10",2022-11-21,"MSM","W",0.636936283234375,0.00951639801962798,10125.9114583333,834.536694661852,7.39322916666667,0.368818673908176,192
"676","10",2022-11-22,"MSM","TR",0.499105826851562,0.0389221052542355,3364.40625,1104.53473851076,12.1322916666667,0.337242633069452,384
"677","10",2022-11-22,"MSM","UP",0.410758500671875,0.0168402495395977,682.510416666667,315.973674244377,11.5809895833333,0.351316895763514,384
"678","10",2022-11-22,"MSM","W",0.636868360328125,0.0089526222021105,10146.8177083333,891.14306447403,7.65208333333333,0.37303879243743,192
"679","10",2022-11-23,"MSM","TR",0.497715498296875,0.0387434067460296,3214.36979166667,1060.33290930862,12.1330729166667,0.384184647315905,384
"680","10",2022-11-23,"MSM","UP",0.40781872375,0.0160390321228776,667.40625,309.701703635913,11.72265625,0.373022691702267,384
"681","10",2022-11-23,"MSM","W",0.636203091625,0.00884031272099079,9889.88541666667,869.553696318391,7.14739583333333,0.375274405128903,192
"682","10",2022-11-24,"MSM","TR",0.494567720101562,0.0393789736807712,3130.4140625,1049.59310176827,12.1583333333333,0.398474025719612,384
"683","10",2022-11-24,"MSM","UP",0.404981578703125,0.0155264938440422,656.815104166667,309.485506995397,11.8091145833333,0.378391880244295,384
